height_Mm,temperature_K,pressure_dyn_cm2,i_extension,f_extension_1e16_cm3,i_pw_H,f_pw_H_1e16_cm3,C_i_applied,C_f_applied,i_pw_total_e,f_pw_total_e_1e16_cm3,iterations,duration_s
59,12000,0.05,0.7980707284,3.628706984,0.830395046,6.223336549,0.9610735664,0.5830806281,0.9146415469,7.550151017,135,25.29774194
59,12000,0.1,0.8319307604,3.655837556,0.8648811726,6.418436867,0.9619018043,0.5695837837,0.9472039618,7.698451875,144,46.62404335
59,12000,0.2,0.8731295671,3.927867637,0.8917872689,6.99603618,0.9790783044,0.5614418702,0.9704939908,8.285433039,145,49.74545413
59,14000,0.01,0.9037935274,7.947250152,0.8965270098,10.34105327,1.008105185,0.768514574,0.9828295717,12.42780555,79,24.26626777
59,14000,0.02,0.8670807176,5.151962277,0.8792233222,7.584557323,0.9861893966,0.6792700032,0.9654796526,9.145723972,96,32.63346218
59,14000,0.05,0.8735241916,3.633001924,0.9037316494,6.424952466,0.9665747483,0.5654519536,0.9899250397,7.70895578,116,40.37459204
59,14000,0.1,0.9055600875,3.568526246,0.9275337076,6.513908333,0.9763096264,0.5478318183,1.013659682,7.779766927,127,44.2876522
59,14000,0.2,0.9266382701,3.755755479,0.9455845916,7.002938383,0.9799633774,0.53631137,1.031599664,8.334929216,134,31.22414265
60,6000,0.01,0.6601222319,3.975580797,0.6555091828,6.093063754,1.007037352,0.6524764811,0.6561494951,6.10497318,65,23.30942775
60,6000,0.02,0.5138995655,3.470994165,0.4954385744,5.311325677,1.037261917,0.653508065,0.4960098209,5.32358078,66,23.72902578
60,6000,0.05,0.3289695925,3.020819911,0.2772006746,4.866040044,1.186756103,0.6207963528,0.2777155965,4.88413493,67,14.43858491
60,6000,0.1,0.2263392239,2.94139634,0.1650320995,4.793905438,1.37148606,0.6135699543,0.1655212196,4.822363784,67,18.53192353
60,6000,0.2,0.142945069,2.941449111,0.09658575311,4.764798547,1.479980892,0.6173291656,0.09705594167,4.811302442,67,23.48417713
60,8000,0.01,0.75850109,5.52852891,0.7492170464,8.082468876,1.012391661,0.6840148715,0.75030547,8.105969517,100,28.87615739
60,8000,0.02,0.6236236141,4.453524797,0.6153346576,6.87671656,1.013470648,0.6476237253,0.616393421,6.900401491,102,35.64095892
60,8000,0.05,0.4362103469,3.701620205,0.408474173,6.149709842,1.067901904,0.6019178627,0.4095100985,6.180941776,104,36.53740747
60,8000,0.1,0.3421742799,3.449714567,0.2964499349,6.001751773,1.154239686,0.5747846125,0.2974732242,6.043257114,104,30.58023383
60,8000,0.2,0.287006265,3.450251414,0.2388731707,5.960464651,1.20150063,0.5788561154,0.2398837209,6.011002681,104,33.60317648
60,10000,0.01,0.8174801725,6.737503518,0.8104004027,9.158882122,1.008736138,0.7356250936,0.8580298476,10.26710407,116,40.40493672
60,10000,0.02,0.7196226989,5.21174735,0.7211902769,7.49318482,0.9978264016,0.6955316697,0.7557714594,8.229011961,130,25.32645096
60,10000,0.05,0.6304833464,3.866411641,0.661107589,6.616558805,0.9536773694,0.5843538544,0.6806197835,7.012890028,140,28.83807208
60,10000,0.1,0.6486688853,3.715537419,0.6815430227,6.786959832,0.9517651325,0.5474523956,0.6928507362,7.014037642,140,48.41880142
60,10000,0.2,0.6881881551,3.88174543,0.6975333322,7.087535627,0.986602537,0.5476861964,0.7039931808,7.219418678,136,47.04343027
60,12000,0.01,0.8661797264,7.470290773,0.8584796151,9.617212265,1.008969475,0.7767625968,0.9442691522,11.63538697,99,29.00400131
60,12000,0.02,0.8064742903,5.23393934,0.8140438105,7.276453012,0.9907013357,0.7192981706,0.8994528731,8.883436431,117,22.26701457
60,12000,0.05,0.7977005476,3.612396248,0.8300098717,6.195363169,0.9610735664,0.5830806281,0.914256806,7.516863404,135,33.13067151
60,12000,0.1,0.8316716502,3.640045855,0.8646117998,6.390711884,0.9619018043,0.5695837837,0.9469351483,7.665621929,144,32.85353233
60,12000,0.2,0.8729042119,3.911154515,0.8915570981,6.966267967,0.9790783044,0.5614418702,0.9702646715,8.250538385,145,41.98096353
60,14000,0.01,0.9033093881,7.922764743,0.896046763,10.30919258,1.008105185,0.768514574,0.9823493439,12.39068227,79,27.72909728
60,14000,0.02,0.866691285,5.128696692,0.878828436,7.550306458,0.9861893966,0.6792700032,0.9650847801,9.105154326,96,21.18601916
60,14000,0.05,0.8733200722,3.616793814,0.9035204713,6.396288474,0.9665747483,0.5654519536,0.9897138703,7.674875899,116,40.70511322
60,14000,0.1,0.9054168304,3.553116443,0.9273869743,6.485779622,0.9763096264,0.5478318183,1.013512958,7.746380324,127,45.20881129
60,14000,0.2,0.926528545,3.739886974,0.945472623,6.973350152,0.9799633774,0.53631137,1.031487707,8.299877265,134,37.70440553
61,6000,0.01,0.6584234788,3.959397852,0.6538223009,6.068261412,1.007037352,0.6524764811,0.654462841,6.08015721,65,23.05448426
61,6000,0.02,0.511754623,3.455410317,0.4933706854,5.287479226,1.037261917,0.653508065,0.4939422964,5.299738292,66,23.25320759
61,6000,0.05,0.3272209442,3.007493415,0.2757272057,4.844573268,1.186756103,0.6207963528,0.2762425723,4.862700348,67,20.19399296
61,6000,0.1,0.2251409614,2.928753837,0.164158403,4.77330061,1.37148606,0.6135699543,0.1646479487,4.801812499,67,23.76391817
61,6000,0.2,0.142210416,2.928817639,0.09608935954,4.744337061,1.479980892,0.6173291656,0.09655994005,4.790919937,67,19.50552109
61,8000,0.01,0.7570356828,5.511385863,0.7477695757,8.057406487,1.012391661,0.6840148715,0.7488580715,8.080881197,101,35.14315234
61,8000,0.02,0.6217403104,4.433896708,0.6134763861,6.8464087,1.013470648,0.6476237253,0.6145352316,6.87006257,102,36.48603687
61,8000,0.05,0.4342937376,3.684747363,0.4066794301,6.121678042,1.067901904,0.6019178627,0.4077154529,6.152907929,104,19.88773678
61,8000,0.1,0.3408288154,3.434576471,0.2952842632,5.975414784,1.154239686,0.5747846125,0.2963076325,6.016904651,104,21.01647946
61,8000,0.2,0.2860870235,3.435175529,0.2381080929,5.93442038,1.20150063,0.5788561154,0.2391187044,5.984902673,104,20.096537
61,10000,0.01,0.8163873508,6.715779805,0.8093170453,9.129351165,1.008736138,0.7356250936,0.8569611727,10.23587158,116,28.3476304
61,10000,0.02,0.7182822225,5.187732905,0.7198468805,7.458658075,0.9978264016,0.6955316697,0.7544490532,8.192949541,130,45.43593841
61,10000,0.05,0.6295785863,3.848613303,0.6601588823,6.586100654,0.9536773694,0.5843538544,0.6796833166,6.981434076,140,50.66426666
61,10000,0.1,0.6480209245,3.699420382,0.6808622236,6.757519761,0.9517651325,0.5474523956,0.692175309,6.983948903,140,49.53626964
61,10000,0.2,0.6875248353,3.86478099,0.6968610049,7.056560884,0.986602537,0.5476861964,0.7033237781,7.188054612,136,46.85993
61,12000,0.01,0.8653929562,7.443729575,0.8576998391,9.583017521,1.008969475,0.7767625968,0.9434895553,11.59593623,99,31.47955428
61,12000,0.02,0.8057005196,5.208559489,0.8132627771,7.241168825,0.9907013357,0.7192981706,0.8986722089,8.841979541,118,41.03016829
61,12000,0.05,0.7973208439,3.596049077,0.8296147889,6.167327302,0.9610735664,0.5830806281,0.9138621682,7.483511398,136,39.26788174
61,12000,0.1,0.8314154282,3.624624688,0.8643454296,6.363637435,0.9619018043,0.5695837837,0.9466693314,7.633564223,144,49.94818949
61,12000,0.2,0.8726841942,3.894988766,0.8913323789,6.937474694,0.9790783044,0.5614418702,0.9700407838,8.216787079,145,42.55527228
61,14000,0.01,0.9027696142,7.892248526,0.8955113289,10.26948453,1.008105185,0.768514574,0.9818139311,12.3442542,79,18.4308971
61,14000,0.02,0.8662791228,5.103620595,0.8784105019,7.513390214,0.9861893966,0.6792700032,0.9646668607,9.061406737,96,34.94534065
61,14000,0.05,0.873115951,3.600671169,0.9033092915,6.367775627,0.9665747483,0.5654519536,0.9895026991,7.640974738,116,40.6047932
61,14000,0.1,0.9052761257,3.538093912,0.9272428554,6.458357829,0.9763096264,0.5478318183,1.013368848,7.713832623,127,44.40801522
61,14000,0.2,0.9264216267,3.724541647,0.9453635187,6.944737432,0.9799633774,0.53631137,1.031378614,8.265980883,134,38.73182856
62,6000,0.01,0.6563281179,3.940943505,0.6517415827,6.039977868,1.007037352,0.6524764811,0.652382405,6.051861276,65,14.71088403
62,6000,0.02,0.5091058055,3.437765345,0.4908170223,5.260478837,1.037261917,0.653508065,0.4913890866,5.272748524,66,23.27233957
62,6000,0.05,0.3250590791,2.992900064,0.2739055465,4.821065798,1.186756103,0.6207963528,0.2744214682,4.839244582,67,18.35420983
62,6000,0.1,0.2236131211,2.914949585,0.1630443995,4.750802358,1.37148606,0.6135699543,0.163534493,4.77940606,67,13.34312885
62,6000,0.2,0.1412523321,2.915017526,0.09544199716,4.721982515,1.479980892,0.6173291656,0.09591309348,4.768712439,67,13.28858461
62,8000,0.01,0.7553042309,5.490925814,0.7460593167,8.027494785,1.012391661,0.6840148715,0.747147898,8.050937842,101,35.30414807
62,8000,0.02,0.6193703715,4.411616318,0.6111379474,6.812005405,1.013470648,0.6476237253,0.6121968971,6.835632872,103,36.30990649
62,8000,0.05,0.4319442887,3.666058389,0.4044793695,6.090628998,1.067901904,0.6019178627,0.4055155126,6.12187334,104,30.24012751
62,8000,0.1,0.3391790076,3.417988392,0.2938549173,5.946555142,1.154239686,0.5747846125,0.2948783853,5.98804982,104,36.19478894
62,8000,0.2,0.2849843512,3.418626172,0.237190347,5.905830621,1.20150063,0.5788561154,0.2382010324,5.956268205,104,27.0453455
62,10000,0.01,0.8150601241,6.691710783,0.8080013131,9.096632023,1.008736138,0.7356250936,0.8556633056,10.20145951,116,32.14255247
62,10000,0.02,0.7166524359,5.160179188,0.7182135437,7.419042745,0.9978264016,0.6955316697,0.7528413114,8.15168853,130,32.69547203
62,10000,0.05,0.6285014509,3.828691793,0.6590294277,6.552009137,0.9536773694,0.5843538544,0.6785684712,6.94627916,140,27.72179455
62,10000,0.1,0.6472777972,3.681638719,0.6800814351,6.725039014,0.9517651325,0.5474523956,0.6914006932,6.950764754,140,48.33687449
62,10000,0.2,0.6867784093,3.846049498,0.6961044428,7.022359745,0.986602537,0.5476861964,0.7025705134,7.153426185,136,25.99091607
62,12000,0.01,0.8644023708,7.41668944,0.8567180598,9.548206197,1.008969475,0.7767625968,0.9425080024,11.5562263,100,35.63503461
62,12000,0.02,0.804806528,5.179358786,0.8123603946,7.200572722,0.9907013357,0.7192981706,0.8977702524,8.794273726,118,23.20074057
62,12000,0.05,0.7968862844,3.577801373,0.8291626284,6.136031967,0.9610735664,0.5830806281,0.913410517,7.44629418,136,27.25526888
62,12000,0.1,0.83112588,3.607557276,0.8640444131,6.333672725,0.9619018043,0.5695837837,0.9463689403,7.598090159,144,49.72308957
62,12000,0.2,0.8724373917,3.877088875,0.8910803025,6.905592691,0.9790783044,0.5614418702,0.9697896404,8.179417057,145,39.56243609
62,14000,0.01,0.902122573,7.858170605,0.89486949,10.22514194,1.008105185,0.768514574,0.9811721177,12.29250346,79,27.79028603
62,14000,0.02,0.8657951251,5.075296901,0.8779197263,7.47169296,0.9861893966,0.6792700032,0.9641761022,9.012019605,96,27.5104971
62,14000,0.05,0.8728839966,3.582743158,0.9030693158,6.336069998,0.9665747483,0.5654519536,0.9892627333,7.603281888,116,40.22941974
62,14000,0.1,0.9051182444,3.521469649,0.9270811431,6.428012269,0.9763096264,0.5478318183,1.013207145,7.677815816,127,44.10686061
62,14000,0.2,0.926301958,3.707537901,0.9452414033,6.913032444,0.9799633774,0.53631137,1.031256511,8.228421496,134,46.23319743
63,6000,0.01,0.6541804351,3.921636018,0.6496089083,6.010386782,1.007037352,0.6524764811,0.6502500212,6.022256195,65,23.14514198
63,6000,0.02,0.5064857084,3.420019989,0.4882910478,5.23332484,1.037261917,0.653508065,0.488863564,5.245604073,66,19.33041732
63,6000,0.05,0.3229821037,2.978246087,0.2721554183,4.797460671,1.186756103,0.6207963528,0.2726718787,4.815685914,67,23.84503834
63,6000,0.1,0.2221741886,2.901117572,0.1619952219,4.728258859,1.37148606,0.6135699543,0.1624858366,4.756942004,67,18.4354729
63,6000,0.2,0.1403538439,2.901204013,0.09483490272,4.699606264,1.479980892,0.6173291656,0.09530648763,4.746461878,67,23.38626475
63,8000,0.01,0.7534814327,5.467415443,0.7442588296,7.993123646,1.012391661,0.6840148715,0.7453475011,8.016524781,101,35.27911067
63,8000,0.02,0.6170435447,4.388752126,0.6088420479,6.776700658,1.013470648,0.6476237253,0.6099011004,6.800296675,103,30.59886961
63,8000,0.05,0.4296621835,3.647302542,0.4023423706,6.059468855,1.067901904,0.6019178627,0.4033786315,6.09072222,104,30.43083481
63,8000,0.1,0.3375876359,3.401363274,0.2924761987,5.917631058,1.154239686,0.5747846125,0.2934997627,5.959122794,105,31.6527408
63,8000,0.2,0.283915999,3.402081453,0.2363011654,5.877248874,1.20150063,0.5788561154,0.2373119228,5.927635233,105,22.58082329
63,10000,0.01,0.8136358283,6.661907466,0.8065893523,9.056117748,1.008736138,0.7356250936,0.854270558,10.1584622,116,40.2826611
63,10000,0.02,0.7149978092,5.13141056,0.7165553127,7.377680678,0.9978264016,0.6955316697,0.7512091503,8.108530453,130,38.02270966
63,10000,0.05,0.6274332232,3.808744937,0.6579093133,6.517874243,0.9536773694,0.5843538544,0.6774628937,6.911064306,141,48.91576071
63,10000,0.1,0.6465392622,3.663856262,0.6793054716,6.692556817,0.9517651325,0.5474523956,0.6906308769,6.917574155,140,48.6275836
63,10000,0.2,0.6860319036,3.827350854,0.6953478001,6.988218581,0.986602537,0.5476861964,0.7018171751,7.118857426,136,47.17909419
63,12000,0.01,0.863374639,7.379625144,0.8556994643,9.500489821,1.008969475,0.7767625968,0.9414896412,11.5009726,100,22.30426607
63,12000,0.02,0.8038853927,5.148231455,0.8114306136,7.157298136,0.9907013357,0.7192981706,0.8968409108,8.743335686,118,41.03453595
63,12000,0.05,0.7964523242,3.559443789,0.8287110914,6.104548183,0.9610735664,0.5830806281,0.9129594887,7.408840353,136,27.06796199
63,12000,0.1,0.8308357847,3.590475521,0.863742828,6.303682837,0.9619018043,0.5695837837,0.946067982,7.562582666,144,29.94899611
63,12000,0.2,0.8721895559,3.859214137,0.8908271708,6.87375549,0.9790783044,0.5614418702,0.9695374458,8.142098356,145,51.78874171
63,14000,0.01,0.9014193599,7.815953309,0.8941719307,10.17020831,1.008105185,0.768514574,0.9804745862,12.22814179,79,27.94399122
63,14000,0.02,0.8652918858,5.044873275,0.8774094396,7.426904252,0.9861893966,0.6792700032,0.9636658334,8.958929992,96,18.78181805
63,14000,0.05,0.8726497928,3.56458508,0.9028270129,6.303957493,0.9665747483,0.5654519536,0.9890204405,7.565100837,116,33.81695672
63,14000,0.1,0.9049593299,3.504791923,0.9269183725,6.397569119,0.9763096264,0.5478318183,1.013044385,7.641681859,127,29.54333809
63,14000,0.2,0.9261816327,3.690541223,0.9451186177,6.881340634,0.9799633774,0.53631137,1.031133739,8.190877184,134,46.11990991
64,6000,0.01,0.6529902773,3.909476583,0.6484270675,5.991750962,1.007037352,0.6524764811,0.6490683421,6.00360814,65,14.87892647
64,6000,0.02,0.5049555402,3.40708488,0.4868158484,5.213531497,1.037261917,0.653508065,0.4873886302,5.225807074,66,23.39965411
64,6000,0.05,0.321585738,2.965620041,0.2709787943,4.777122204,1.186756103,0.6207963528,0.2714956199,4.79536196,67,21.8393891
64,6000,0.1,0.2211744335,2.888810606,0.1612662644,4.708200891,1.37148606,0.6135699543,0.1617572443,4.73691305,67,23.6700123
64,6000,0.2,0.1397367596,2.888893422,0.09441794851,4.679664566,1.479980892,0.6173291656,0.09488987177,4.726561618,67,17.22292905
64,8000,0.01,0.7524486083,5.454014836,0.7432386469,7.973532541,1.012391661,0.6840148715,0.7443273698,7.996909489,101,20.17240565
64,8000,0.02,0.6157072632,4.373331977,0.6075235278,6.752890306,1.013470648,0.6476237253,0.6085826396,6.776455814,103,30.32685353
64,8000,0.05,0.4281685074,3.631902402,0.4009436691,6.033883736,1.067901904,0.6019178627,0.4019800076,6.06511619,104,29.82532196
64,8000,0.1,0.3364351773,3.386728478,0.2914777418,5.8921697,1.154239686,0.5747846125,0.2925013755,5.933627513,105,36.68661816
64,8000,0.2,0.2830807705,3.387428181,0.235606011,5.851934687,1.20150063,0.5788561154,0.2366168248,5.902255184,105,37.58974392
64,10000,0.01,0.8128149653,6.64589712,0.8057755984,9.034353475,1.008736138,0.7356250936,0.8534678975,10.13545468,116,33.28288992
64,10000,0.02,0.7140013608,5.112680211,0.7155566937,7.350751135,0.9978264016,0.6955316697,0.7502262731,8.080312566,130,44.63297397
64,10000,0.05,0.6266899806,3.792670574,0.6571299694,6.490366317,0.9536773694,0.5843538544,0.6766936828,6.882574244,141,48.67771353
64,10000,0.1,0.6459374132,3.648402705,0.6786731213,6.664328687,0.9517651325,0.5474523956,0.6900035454,6.888707651,140,36.69109716
64,10000,0.2,0.6853850813,3.810916965,0.6946921943,6.95821255,0.986602537,0.5476861964,0.7011644381,7.088471788,136,25.7598387
64,12000,0.01,0.8627696505,7.359491909,0.8550998539,9.474570401,1.008969475,0.7767625968,0.940890169,11.47106457,100,34.90655148
64,12000,0.02,0.8032888317,5.127297944,0.8108284533,7.128195447,0.9907013357,0.7192981706,0.8962390353,8.70902123,118,25.69744514
64,12000,0.05,0.7961175574,3.544460059,0.8283627655,6.078850657,0.9610735664,0.5830806281,0.9126115555,7.37823124,136,47.51732516
64,12000,0.1,0.8305918274,3.575733737,0.8634892082,6.277801159,0.9619018043,0.5695837837,0.9458148894,7.531925586,144,47.22343685
64,12000,0.2,0.8719738887,3.843588562,0.8906068951,6.845924335,0.9790783044,0.5614418702,0.9693179858,8.109471109,146,41.8285864
64,14000,0.01,0.9009973648,7.79230112,0.8937533285,10.13943181,1.008105185,0.768514574,0.9800560007,12.19214331,79,28.02782315
64,14000,0.02,0.8649458879,5.023584847,0.8770585964,7.395564096,0.9861893966,0.6792700032,0.9633150024,8.92176406,96,34.17359657
64,14000,0.05,0.8724593736,3.549546943,0.9026300088,6.277362595,0.9665747483,0.5654519536,0.9888234444,7.53347218,116,27.17928888
64,14000,0.1,0.9048229016,3.49037699,0.9267786337,6.371256422,0.9763096264,0.5478318183,1.012904654,7.610447461,127,45.24475567
64,14000,0.2,0.9260765068,3.675700816,0.9450113424,6.853669381,0.9799633774,0.53631137,1.031026474,8.158094701,134,25.1828189
65,6000,0.01,0.6517664144,3.896264016,0.6472117572,5.971501086,1.007037352,0.6524764811,0.6478531984,5.98334347,65,23.13854284
65,6000,0.02,0.5033959535,3.393178299,0.4853122873,5.192251605,1.037261917,0.653508065,0.485885341,5.204520802,66,24.73624474
65,6000,0.05,0.3202268123,2.952388569,0.2698337185,4.755808497,1.186756103,0.6207963528,0.270350902,4.774056642,67,13.1539922
65,6000,0.1,0.2202372344,2.876008948,0.1605829186,4.687336672,1.37148606,0.6135699543,0.1610742452,4.716063717,67,19.42977513
65,6000,0.2,0.1391632464,2.87612282,0.09403043457,4.658977707,1.479980892,0.6173291656,0.09450267434,4.705891865,67,23.72033162
65,8000,0.01,0.7513575979,5.43823479,0.7421609905,7.9504628,1.012391661,0.6840148715,0.7432497678,7.973807149,101,29.02051219
65,8000,0.02,0.6143394877,4.356666169,0.6061739322,6.727156524,1.013470648,0.6476237253,0.6072331049,6.750685897,103,37.25846049
65,8000,0.05,0.4266820478,3.615625634,0.3995517251,6.006842225,1.067901904,0.6019178627,0.4005881413,6.038045509,104,24.42002478
65,8000,0.1,0.3353090617,3.371491763,0.2905021077,5.865661137,1.154239686,0.5747846125,0.2915258101,5.907074064,105,19.97573195
65,8000,0.2,0.2822536795,3.372244671,0.2349176293,5.825704491,1.20150063,0.5788561154,0.2359284993,5.875949341,105,28.9997883
65,10000,0.01,0.8118979514,6.624254869,0.8048665263,9.004933256,1.008736138,0.7356250936,0.8525712357,10.10401818,116,22.14211117
65,10000,0.02,0.7129452104,5.092792728,0.7144982427,7.322157926,0.9978264016,0.6955316697,0.7491845814,8.050343714,131,36.5201123
65,10000,0.05,0.6259285886,3.775771425,0.6563315946,6.46144694,0.9536773694,0.5843538544,0.6759057087,6.852600122,141,50.07118386
65,10000,0.1,0.6453166738,3.632315829,0.6780209232,6.63494371,0.9517651325,0.5474523956,0.6893565325,6.858653161,140,48.3538833
65,10000,0.2,0.6847156781,3.793903764,0.694013701,6.927148774,0.986602537,0.5476861964,0.7004889191,7.057013785,136,38.96556071
65,12000,0.01,0.8620573483,7.33013993,0.8543938839,9.436782821,1.008969475,0.7767625968,0.9401843618,11.42703993,100,34.70788158
65,12000,0.02,0.8026666915,5.104388993,0.8102004737,7.096346413,0.9907013357,0.7192981706,0.8956113529,8.671395654,118,41.90604548
