status,height_Mm,temperature_K,pressure_dyn_cm2,pressure_Pa,i_ne_over_nH,f_cm3,f_1e16_cm3,proton_fraction_np_over_nH,f_proton_cm3,f_proton_1e16_cm3,ne_cm3,nH_cm3,n2_cm3,hydrogen_population_sum_over_nH,reconstructed_pressure_Pa,pressure_relative_error,center_index,n_depth_points,iterations,duration_s,bc_type,boundary_source,Nhalf_points,Nrays,threads_per_model,JTol,popsTol,error_type,error_message
ok,59,12000,0.01,0.001,0.9449610348623004,1.166586679016849e+17,11.66586679016849,0.8591716566236807,9.643819968848094e+16,9.643819968848094,2808036954.6850915,2971590204.345598,67.59096156937377,0.9999999999999998,0.0009999793223638,-2.067763611181793e-05,45,91,99,28.192650299999517,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,59,12000,0.02,0.002,0.9001520240208168,8.92143377196305e+16,8.92143377196305,0.8147432911300149,7.308773735124094e+16,7.3087737351240945,5470497458.4932,6077303958.121957,335.4431945392972,1.0,0.0019999756297125,-1.218514372454231e-05,45,91,117,33.32977396999195,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,59,12000,0.05,0.005,0.9146415468746464,7.550151017295413e+16,7.550151017295413,0.830395046005463,6.223336549089751e+16,6.223336549089751,13795895351.957678,15083390207.998535,2520.8333995727885,1.0,0.004999991460614,-1.7078771829062696e-06,45,91,135,25.297741936999955,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,59,12000,0.1,0.01,0.947203961843504,7.698451874877397e+16,7.698451874877397,0.8648811725872272,6.418436866650878e+16,6.418436866650878,28116544221.595142,29683727427.4836,10268.818612021332,1.0,0.0099999966862911,-3.313708895821832e-07,45,91,144,46.624043345000246,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,59,12000,0.2,0.02,0.9704939908193724,8.285433039496306e+16,8.285433039496306,0.8917872689334053,6.996036180177188e+16,6.996036180177188,56963317076.58757,58695177523.45316,39162.943890801325,1.0,0.0199999985460481,-7.269759186995238e-08,45,91,145,49.74545412500447,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,59,14000,0.01,0.001,0.9828295716782736,1.242780555206864e+17,12.42780555206864,0.8965270098308898,1.0341053274847971e+17,10.341053274847972,2457536963.64582,2500471123.848406,48.59657565756029,1.0,0.0009999844625738,-1.5537426181809824e-05,45,91,79,24.2662677729968,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,59,14000,0.02,0.002,0.9654796526276088,9.14572397215851e+16,9.14572397215851,0.8792233222336537,7.584557323338483e+16,7.584557323338483,4869179230.322949,5043274829.32571,259.2348779515241,1.0,0.0019999853645747,-7.317712632896878e-06,45,91,96,32.63346217699291,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,59,14000,0.05,0.005,0.9899250396577152,7.70895578011898e+16,7.70895578011898,0.9037316494188248,6.424952466262075e+16,6.424952466262075,12334274973.360922,12459807035.112198,1973.475311803248,1.0,0.0049999949513344,-1.009733100777732e-06,45,91,116,40.37459203599428,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,59,14000,0.1,0.01,1.0136596824292414,7.779766927214288e+16,7.779766927214288,0.9275337076132956,6.5139083333174296e+16,6.5139083333174295,24974507820.027157,24637961095.75513,8017.284408235298,1.0,0.0099999974560181,-2.543981802993755e-07,45,91,127,44.28765219599882,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,59,14000,0.2,0.02,1.0315996642803535,8.334929215983504e+16,8.334929215983504,0.9455845916157348,7.0029383833965416e+16,7.0029383833965415,50402415947.0389,48858503634.93454,30479.00548965321,1.0000000000000002,0.0199999985924483,-7.037758258110481e-08,45,91,134,31.224142646009568,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,6000,0.01,0.001,0.6561494950863102,6.104973179968791e+16,6.104973179968791,0.6555091828233832,6.093063754288388e+16,6.093063754288388,4546241896.344667,6928667827.0576935,338.54883176055523,1.0,0.001000025721329,2.5721329077266555e-05,45,91,65,23.30942774699361,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,6000,0.02,0.002,0.4960098208985145,5.323580779737808e+16,5.323580779737808,0.4954385743862566,5.311325676530382e+16,5.311325676530382,7569057001.349701,15259893418.316729,1076.1670811446304,1.0,0.00200004882361,2.4411805032075948e-05,45,91,66,23.72902578000503,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,6000,0.05,0.005,0.2777155964673787,4.884134930140177e+16,4.884134930140177,0.2772006746493808,4.866040043536179e+16,4.866040043536179,12290421500.29919,44255424098.02274,3092.757731217743,0.9999999999999998,0.0050000810968395,1.6219367907945034e-05,45,91,67,14.438584905001337,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,6000,0.1,0.01,0.1655212195663682,4.8223637841740136e+16,4.822363784174014,0.1650320994518845,4.793905437917508e+16,4.793905437917508,15963471882.72297,96443657946.35878,5284.38844424789,1.0000000000000002,0.0100000702519987,7.02519987409028e-06,45,91,67,18.531923530012136,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,6000,0.2,0.02,0.0970559416719023,4.811302442090515e+16,4.811302442090515,0.0965857531148996,4.764798546694933e+16,4.764798546694933,19804076929.740906,204048063298.2636,8151.669277907294,1.0,0.0200000937110192,4.68555096284906e-06,45,91,67,23.48417713498929,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,8000,0.01,0.001,0.7503054700082948,8.1059695169681e+16,8.105969516968099,0.7492170463582591,8.082468876292197e+16,8.082468876292197,3698860781.649333,4929806498.156599,168.78389504653447,1.0,0.000999971370311,-2.8629688940103384e-05,45,91,100,28.87615739100147,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,8000,0.02,0.002,0.6163934210238231,6.90040149129399e+16,6.900401491293991,0.6153346576196509,6.87671655972084e+16,6.87671655972084,6555422174.9249,10635126773.475958,622.7689786705226,1.0,0.0019999459221287,-2.7038935622404267e-05,45,91,102,35.640958924996085,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,8000,0.05,0.005,0.4095100984602428,6.180941776079369e+16,6.180941776079369,0.4084741730184619,6.149709842450233e+16,6.149709842450233,12394189605.000025,30265894911.02211,2485.3160170379533,1.0,0.0049999307539942,-1.3849201144569553e-05,45,91,104,36.53740746999392,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,8000,0.1,0.01,0.2974732241772881,6.043257114235387e+16,6.043257114235387,0.2964499349199468,6.001751773275973e+16,6.001751773275973,19464822620.69801,65433864424.37373,6269.4555683019935,1.0,0.0099999561012575,-4.389874243802826e-06,45,91,104,30.580233833999955,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,8000,0.2,0.02,0.2398837209234866,6.011002680969386e+16,6.011002680969385,0.2388731707045163,5.960464651145154e+16,5.960464651145155,32756545439.753925,136551764803.5898,17850.45401067138,1.0000000000000002,0.0199999833849842,-8.307507882998608e-07,45,91,104,33.60317648400087,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,10000,0.01,0.001,0.8580298476016095,1.0267104073809811e+17,10.267104073809811,0.8104004027115512,9.158882121750323e+16,9.158882121750326,3196450498.313308,3725337186.402223,99.51487502917718,1.0000000000000002,0.0009999752769878,-2.4723012126458624e-05,45,91,116,40.404936720995465,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,10000,0.02,0.002,0.7557714593799105,8.229011961079672e+16,8.229011961079673,0.7211902768914423,7.493184820199442e+16,7.493184820199442,5943649381.917117,7864347493.081726,429.2978080752323,1.0,0.0019999590487659,-2.0475617000309185e-05,45,91,130,25.32645095798944,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,10000,0.05,0.005,0.6806197835090938,7.0128900281499e+16,7.0128900281499,0.661107589035111,6.616558805286748e+16,6.616558805286748,13950991060.93122,20497480970.95215,2775.320171868273,1.0000000000000002,0.0049999746902198,-5.061956027258007e-06,45,91,140,28.838072077007386,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,10000,0.1,0.01,0.6928507362212629,7.01403764216794e+16,7.01403764216794,0.6815430227112815,6.786959831788738e+16,6.786959831788738,28208228884.114285,40713284130.950165,11344.45261592064,1.0,0.0099999909368719,-9.063128046660204e-07,45,91,140,48.41880141900037,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,10000,0.2,0.02,0.7039931808100918,7.21941867780049e+16,7.21941867780049,0.6975333321706878,7.087535627319392e+16,7.087535627319392,56966989216.88042,80919802591.45119,44951.51209909997,0.9999999999999998,0.0199999964210296,-1.789485162481674e-07,45,91,136,47.04343026899733,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,12000,0.01,0.001,0.9442691522297256,1.163538697173988e+17,11.63538697173988,0.8584796151422476,9.617212264906326e+16,9.617212264906328,2806936761.468311,2972602414.089482,67.71492862264512,1.0,0.0009999791937127,-2.0806287228921156e-05,45,91,99,29.0040013090038,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,12000,0.02,0.002,0.8994528730562448,8.883436430817536e+16,8.883436430817536,0.8140438104598889,7.27645301186967e+16,7.276453011869671,5468173093.755353,6079443690.223685,336.59178197685634,1.0,0.0019999755826688,-1.220866559389043e-05,45,91,117,22.26701457099989,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,12000,0.05,0.005,0.9142568059983072,7.516863403882054e+16,7.516863403882055,0.8300098716972125,6.195363169461796e+16,6.195363169461796,13792744424.068678,15086291218.809055,2530.8401726367542,1.0,0.0049999914638622,-1.7072275501281429e-06,45,91,135,33.13067151499854,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,12000,0.1,0.01,0.9469351483201048,7.665621929240142e+16,7.665621929240142,0.8646117997511303,6.390711883952772e+16,6.390711883952772,28112281325.169884,29687652185.09634,10309.670482063992,1.0,0.0099999966860941,-3.313905856325294e-07,45,91,144,32.853532331995666,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,12000,0.2,0.02,0.9702646714920424,8.250538384807146e+16,8.250538384807145,0.8915570981209728,6.9662679667163416e+16,6.966267966716342,56956207838.33511,58701722851.30165,39318.76272822714,1.0,0.0199999985464683,-7.26765817665731e-08,45,91,145,41.98096352900029,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,14000,0.01,0.001,0.9823493439439048,1.2390682274088157e+17,12.390682274088157,0.896046763026441,1.0309192579359266e+17,10.309192579359266,2456906238.089691,2501051436.778878,48.71715801629063,1.0,0.0009999843822134,-1.5617786544488282e-05,45,91,79,27.729097281000577,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,14000,0.02,0.002,0.9650847801417825,9.105154325818448e+16,9.105154325818448,0.8788284359748362,7.550306458323723e+16,7.550306458323723,4868124733.245611,5044245680.188248,260.2771745585697,1.0,0.0019999853640864,-7.317956779179929e-06,45,91,96,21.186019164000754,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,14000,0.05,0.005,0.9897138702552044,7.674875899447558e+16,7.674875899447558,0.9035204713186484,6.396288474040647e+16,6.396288474040647,12332898297.504494,12461074526.847212,1981.795958779444,1.0,0.0049999949545569,-1.0090886062505409e-06,45,91,116,40.70511322100356,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,14000,0.1,0.01,1.0135129580338806,7.746380323868139e+16,7.746380323868139,0.9273869743179388,6.485779621619543e+16,6.485779621619543,24972637790.202877,24639682790.684227,8050.63283917435,1.0,0.0099999974555908,-2.5444091434484445e-07,45,91,127,45.20881128999463,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,60,14000,0.2,0.02,1.03148770729011,8.299877264909152e+16,8.299877264909153,0.9454726230386732,6.973350152284574e+16,6.973350152284574,50399610315.13003,48861086718.6563,30604.31665244347,1.0,0.0199999985919607,-7.040196099705742e-08,45,91,134,37.70440553300432,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,6000,0.01,0.001,0.6544628410304646,6.0801572095084776e+16,6.080157209508478,0.6538223009210027,6.068261412057597e+16,6.068261412057597,4538949801.815351,6935381991.540856,338.84099692654314,1.0000000000000002,0.0010000257651528,2.57651528185604e-05,45,91,65,23.054484261010657,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,6000,0.02,0.002,0.4939422963947194,5.299738292228523e+16,5.299738292228523,0.493370685413712,5.287479225702356e+16,5.287479225702356,7547370038.233711,15279861824.59348,1074.8227809202872,1.0000000000000002,0.002000048974533,2.4487266538260333e-05,45,91,66,23.2532075909985,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,6000,0.05,0.005,0.2762425723211235,4.862700348258214e+16,4.862700348258215,0.275727205711428,4.84457326764393e+16,4.844573267643931,12238449829.465424,44303272035.993805,3080.1744607189776,1.0,0.0050000809815135,1.6196302702296824e-05,45,91,67,20.193992962987977,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,6000,0.1,0.01,0.1646479487381003,4.801812499360157e+16,4.801812499360157,0.164158403023079,4.773300609746954e+16,4.773300609746954,15890336671.73652,96510990835.4383,5258.489363647174,1.0,0.010000070148069,7.014806908955949e-06,45,91,67,23.763918170006946,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,6000,0.2,0.02,0.096559940046244,4.790919937256812e+16,4.790919937256812,0.0960893595428443,4.7443370607578e+16,4.7443370607578,19711131755.57694,204133637056.2884,8109.6891656297985,1.0,0.0200000938099173,4.69049586879211e-06,45,91,67,19.50552109000273,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,8000,0.01,0.001,0.7488580715002182,8.080881196770843e+16,8.080881196770843,0.7477695756759566,8.057406487485373e+16,8.057406487485373,3694643260.923885,4933702929.210944,168.92203329192657,1.0,0.0009999729837454,-2.7016254539697845e-05,45,91,101,35.14315233599336,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,8000,0.02,0.002,0.6145352316182564,6.870062570447075e+16,6.870062570447075,0.6134763860619689,6.8464087000019336e+16,6.846408700001934,6542799766.821311,10646744775.87257,623.1126478070959,1.0000000000000002,0.0019999455403689,-2.722981551112232e-05,45,91,102,36.48603686699062,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,8000,0.05,0.005,0.4077154529097148,6.152907928659858e+16,6.152907928659858,0.4066794301270471,6.1216780415427176e+16,6.121678041542718,12354696716.766972,30302252780.94332,2480.7543479126657,1.0,0.0049999304662861,-1.3906742769159704e-05,45,91,104,19.88773677899735,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,8000,0.1,0.01,0.2963076324864649,6.016904650697001e+16,6.0169046506970005,0.2952842632104595,5.975414783705622e+16,5.975414783705622,19404900265.230747,65489032808.21544,6258.2037802432615,0.9999999999999998,0.0099999559976898,-4.400231013237942e-06,45,91,104,21.0164794579905,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,8000,0.2,0.02,0.2391187044205836,5.984902672925033e+16,5.984902672925033,0.2381080928824431,5.934420380426612e+16,5.934420380426612,32670928209.47678,136630583912.88448,17834.701889097134,1.0,0.0199999825612308,-8.71938459975907e-07,45,91,104,20.096537001998517,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,10000,0.01,0.001,0.8569611726921152,1.0235871582870451e+17,10.235871582870454,0.8093170453451695,9.129351165111613e+16,9.129351165111611,3194224418.2498703,3727385230.552885,99.67953927067995,1.0,0.0009999750579326,-2.494206736785264e-05,45,91,116,28.347630395990564,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,10000,0.02,0.002,0.754449053168379,8.192949540784368e+16,8.192949540784369,0.7198468805352267,7.458658075056696e+16,7.458658075056696,5937511602.1856365,7869996757.568327,430.2973410320056,1.0,0.0019999587998784,-2.0600060789133234e-05,45,91,130,45.435938413007534,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,10000,0.05,0.005,0.6796833165670804,6.981434075581117e+16,6.981434075581117,0.6601588823457676,6.586100653944929e+16,6.5861006539449285,13939184138.436735,20508351166.893806,2783.108059773137,1.0,0.0049999746619913,-5.067601732168524e-06,45,91,140,50.66426665599283,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,10000,0.1,0.01,0.6921753090200005,6.9839489034010696e+16,6.983948903401069,0.6808622236250619,6.757519761282093e+16,6.757519761282093,28191433358.64516,40728747459.30956,11379.764167917914,1.0,0.0099999909432869,-9.056713023633533e-07,45,91,140,49.53626964399882,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,10000,0.2,0.02,0.7033237780666995,7.188054611594303e+16,7.188054611594303,0.6968610048519579,7.056560883942862e+16,7.056560883942862,56934111025.90979,80950072784.98474,45095.55329590996,1.0,0.0199999964116552,-1.794172380109593e-07,45,91,136,46.859929997997824,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,12000,0.01,0.001,0.943489555314608,1.159593623435926e+17,11.59593623435926,0.8576998391129346,9.583017521427944e+16,9.583017521427944,2805696160.5523925,2973743741.7808285,67.88525554334771,1.0,0.0009999790376267,-2.096237322135944e-05,45,91,99,31.479554281002493,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,12000,0.02,0.002,0.8986722089430691,8.841979540807824e+16,8.841979540807824,0.8132627771433424,7.241168825023507e+16,7.241168825023507,5465580343.539631,6081839728.82361,337.8493283525237,1.0,0.0019999771929308,-1.1403534595777476e-05,45,91,118,41.03016829099215,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,12000,0.05,0.005,0.913862168188218,7.483511397923891e+16,7.483511397923891,0.8296147888584149,6.167327301997473e+16,6.167327301997473,13789512830.474682,15089269816.052402,2540.9283689282315,1.0,0.0049999920644144,-1.5871171066619836e-06,45,91,136,39.26788173899695,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,12000,0.1,0.01,0.9466693313574684,7.633564222696896e+16,7.633564222696896,0.8643454295574245,6.36363743507677e+16,6.363637435076771,28108064841.273773,29691534213.925,10349.86129771665,1.0,0.0099999966863023,-3.313697692977624e-07,45,91,144,49.94818948699685,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,12000,0.2,0.02,0.9700407837757165,8.216787079496488e+16,8.216787079496488,0.8913323788863484,6.937474693641291e+16,6.937474693641291,56949265458.46617,58708114556.586975,39470.64472866427,1.0,0.0199999985469653,-7.265173393444789e-08,45,91,145,42.55527228000574,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,61,14000,0.01,0.001,0.9818139311121564,1.2344254196922622e+17,12.344254196922622,0.8955113289153218,1.0269484526867034e+17,10.269484526867034,2456202674.4879937,2501698740.112308,48.87238614760511,1.0,0.000999984287147,-1.5712852997245078e-05,45,91,79,18.430897104000906,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
